textID,text
6497836232,i REALLY miss my photofiltre and photoscape  GIMP is too **** confusing
0f529d997a, That drives me nuts.
be2f474842," i`m sorry! lol i have never had, like, actual time to spend there unfortunately. everything`s always been INSANE when i go"
d9ec842df1," i can`t listen to music at work  I probably could try, but then i`ll have to start hunting for a new job on monday"
38a6051ceb,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.
08169f6598,"Repeatedly rubs thumbs softly and lovingly upon new Sarah Rayne novel. Sigh, and it`s not a paperback.I`m the potrait of profound bliss"
14211a155e,Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now
820974856e,oh no.... please... dont do that to yourself again
2ca15b61d7, I`m gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him & I`m taking it personal and I like lebron 2.
78dcea89e3,_sweetye I hope so
6b67233cb3,"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple"
6416bec5a1,happy mothers day!  <3
47ec7c77de,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes
f73b619dec,Hey there! It`s a glorious morning! Monday`s animation mode: ON!
772420f0e0,: psh...didn`t even pay for me though
6a26fa6aa6,... thanks everybody for your wonderful feedback re my Happiletter
d73a953322, guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!
10700d7927, so how is the most wonderful mommy in the world doing?
e91632a0e9,Wtf was that **** 5 mins before the marked closed...FAZ you cost me 4 grand
7f38289044, have a great camp!!!!! Wish I could be there.
af5be0132e,i feel like I`m on house arrest.
addb2adf93, is that teh part where hes liek feeling the girl. i feel sooo soooory for her
d21f79565f," wow, honestly not surprising, every time they try to push that guy he gets injured"
212ca1a172, I loved it! You guys are amazing!
4062b0503f,HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!
f93ba198db," awwww ray you`re the best.  it means a lot to me that you say that! i can`t wait to hang with you again, hopefully soon!"
f8cc1d84d3,"sitting here with Nathan, Eddie & Brenden chilling out at 1 AM, haha great day, I love my life!"
941dd6b5bc, yea i know right! i love that song!
fad4e2d934,"Omg,... just had the best roast ever! but now im full haha,.."
3efe91fd90, I was nice!! I called you  lmao
7e43bd056a,"Yes, he`s really back!: I couldn`t wait for this day to arrive and finally it`s here! Gale is back!!!  I`m pos.. http://tinyurl.com/dzzaf5"
03e41e477a,oh how I miss my truck... I could have my whole place moved by now...
d533068baa," BTW: Does it offend you, yeah? - We are rockstars. Pretty ok."
60ca07cc1e, LOL!  Too true
1f8667cb8a,big sis moved out 2day  its gna b weird without her! X
391412ba43, I love colorful horsies!
bd8243d706,BEEN TOWN WITH THE MOTHER  NICE & SUNNNY
68e8a4b6b3,Today is a blessed day
26316a2cd9, Damnit. Sorry to hear dude
865ed306cb,Follow Friday is a bit hard to do when my work kicks in on Fridays
0e28857f4b,"http://twitpic.com/675t7 - Square B - she is sad because she wasn`t there and now she`s, well, square  (crocheted bee with poly fibe ..."
78d8e36c5c," I can`t believe that he almost got put down, before the rescue group went and got him."
f1b5074e93," NOOOO I`ll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. >_>"
9a372c4ec2,"happy mothers day @ my mum  (also to my sis  and my 'mum' jess, ahah)"
ec9bce02a9," unfortunately, I will miss Girl Bros. Radio tonight. Will be in the midst of an all night writing session"
bbbc46889b, THANK YYYYYYYYYOOOOOOOOOOUUUUU!
f0183c1a1b,had a wonderful evening with those I love!
7c7640eec3,I just got a wiff of pazik fart!
44d8af8858, i hope everything works out for you at school  keep me updated and have a good day!
8f265d6787,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!"
72d7a1dafb,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t"
27ae78e791, yay!
8eb111aa95,I fought Jered to the death to avoid a wet willy.. but he got me anyway.  Q is coming over.. bike ride?
f36e253c83,"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works."
3c070fe2df, iloveyoumoreeee
4541da9878,Mmmm holiday commercials really ARE nice
3d05361785,about to start work and missing him like crazy.I wont be seeing him till Tuesday
d3994c8a1b," Well let`s be blessed together then too! Yes, I feel better, but I would be sick again though if my little was spared."
c1bfea605c,this weekend was a very relaxing one.. i was at my cousin`s place and watch a tv series 'Tru Calling' really cool
1e3b3e7bfb,I`m off to a fun filled evening at a funeral home ...  Joy.
92cd56b103,Up earlier because of a stupid orthadontist appointment
1aa361fe1a,*pokes and runs away* ... I WANT SUGAR !
30faedb5d4,Awwwwwwww man my baby dried up.
1ba3590d9b,i should have run today  but i let my slight aches be a bad excuse    i`ll make it up tomorrow go 5.5
22eef0949d,"Gettin some fuel, too bad no one is reading this!"
19fab017a2, Happy mother`s day to ur mom!!! i hope she has a wonderful day!!!!!
d672a09053,I miss Feb 23rd 2008  best night of my whole entire **** life. I`d rather re-live that night then win $1million.
3cfcad1ae5,"Husband Went off to bed, now off to missing him again until he is off again Tuesday"
3c17e1a892," thanks, I found it already"
65f2456abd, That gave me a great smile. Nice way to end the day. You are so right
1df8ab717d," - l`d come if u could, but Australia is just too far away"
9bf41d3d1d,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.
6a00a3977c,Watched `The boy in the striped pj`s` the other day too..one of the best films I`ve ever seen.
99853188fa," it`s best if i check it while it IS up. when it`s down, i can`t really see anything"
ad24014a6d," yeah, but Mr. Mom`s I would say, appreciate their wives much more than the avg dad   I have a new found respect for mothers now"
e638691490,A thursday. Is that REALLY necessary  ? Have u ever heard of school and horrible mums
5c4d6763ef,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!"
0003e2a304,Aaahhh I`m just so busy. Sorry everyone.
216703ba65, WOW.How sweet!
93d46ca978, when you haven`t had one in over a week! that was a really mean joke he just played on me!
af5137ae66," The movie was AWESOME, I wish I could re-load my pistols like Agent 0 did, but I do not want to be him  I think I will be Gambit"
faa345f16d,Good morning world.
7b10fe51a5,why is it so hard to find good house events in the Sacramento area?
a72ac13cb0,Well this is just lovely.  I am completely flattened by a back injury.  There goes the weekend.
4d826d637e,Sushi w/  well cooked veggie for preggo me  now onto Trolley Car birthday party on McKinney Ave. I actially feel awake for once!
b2443b3da4,"Just put all the original art for my comics into an album.  Its really nice, except it shows how much I liked to cut corners to finish."
f487bc4483, http://twitpic.com/4wsk3 - too cute
4179c07afb, It`d be really hard to give up my chocolate while reading.  Does chocolate count as a food?
7b777450e4," ok, so I`m replying!  happy mothers day, indeed!"
69bc3be5dd,OMG!!  Booth`s hallucination in the latest epi of Bones is absolutely brilliant  'you`re a gud lookin guy.. if u keep an open mind' LOL!
b9d1a9fc25,I hate it when I am in pain
0a2bce3efa,_Craig_G Hope your enjoying the money..it`s looking real good to me right now
dd8e956c58,_bum lol *30 minutes slow* in a sec  i was just having fun tearing down old posters and putting up new ones
d121f4d4f6,is feeling very happy despite the amount of work that i need to do today!!! Happy times
4c41a35a2a,Happy Mothers day to all you Mums out there
e98c74b566,Market whn goes lower also problem and when it goes like a wild bull also problem
2607c2b4dc,"With that said, I`m out til later. Enjoy your day everyone!"
5c3831e16a, another david hughes on your list? I`m hurt   ftw!
18f4c013a0," Haha! I can`t a good vid of it on tubey,you thugh"
6f3620c65a,_Divine take my advice lookin through the phone cost me my relationship
3363ec53e8,really not feelin well...
0c0d8f8839,happy Mother`s Day to all the moms out there
f734ddb5b0,I`m in French and we don`t have a teacher.  One hour left til school ends.
7e9b461caa," oops, me and my drunken stupor lol. Ima check it out"
0d65bcca49,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i`m climbing the: mt. numbers."
c32d8b6392,  Thx 4 sharing!
428fd23d7f, and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL
dfaddf99bb,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!
9637558503," yeah well a deadline is in T-9 hours, that`s architecture for you, oh well... mmm that coffee sounds like a good idea"
e483f2a16d, aww we love you too
780e59bcd7," wow, atleast u only have three weeks...I have two months to go    Are u going away?"
aa998ad11b,"spent a little too much $ at Wombat, but it`s cool `cuz it was time to take care of Tamara good.  YAY!"
5a7c476187,I really ain`t woth a ****. I can`t do anythin right.   What`s wrong with me?
57025d9fd9, Have a great time in London
d1ad18e2d6,Fender is hiding under the couch ... he knows I`m getting ready to leave and he isn`t happy about it
ad7be4d16e," Hey David, I`m wondering if you received a letter that has a song in it? From Malaysia? please reply  and have a nice day!"
83221c463a,hmz... second most popular page on this governmental site is the 404 page... fail
f8022382fb, oh man! They better do something to fix that!! ugh stupid Verizon
f64b778cab," my favorite song is `Im standing here but you dont see me, i`d give it all for that to change` i dont know what its called"
5f814111a8,Epicfail and Joseph in class... Very long liao
9ce443a6eb, thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs
b2b1ddd2bb," If you`ve jailbroken or went to 3.0 early, prepare to be bricked"
664f65b5c8,"Had to change 'within 50 miles', because within 25 miles were effin` BORING."
e34ca64ce5,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7"
9cc8e3dac3,Loving my new HR monitor
38a69ed9ec,add me up: http://profiles.friendster.com/americanidolislove  friendster.
4cd90579c9,implementing will_paginate  on my website; i love rails
54b76f0770,": Oh. The voting is over!  But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!"
63975d7559, i feel like tweeting you for no reason. so um hiiiiii.
3ff9947935,  **** right!
c792081151,"boredddddddd, work tomorrow..  and sunday. i hate clarks"
de2af3c3a5,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too
d829c5c5e5, i am a bit more curious: how much did you pay for it?
b77b368c05,"_bbA Ooh, nice  Well I guess not nice at the moment, being windy and rainy. But I like rain"
daad2b596b,I love you MOM!
ca363eee1a,"Good Morning! Happy Monday, Everyone"
91d8c6caf0,Already know I`m gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts
d133feef6c,Working.  I can`t wait till 4:30. Funeral on monday.
86e9fc24ea,"Hey, im chillin right now, gettin ready for school   Mohawk Kidd"
26b3a9cf93,"sooooooo NOT happy, wattching disney channel....rubbish rubbish rubbishhhhhh, didnt get my jonas 3d poster  the dude wasnt there but im.."
8f7dfa086d,I don`t feel good.  .My throat hurts!!!!
ff85b0b80a, I think you and Tamera should have your own show anyway...the CW or ABC fam is not appreciating you like they should.
7e8020cba2,happy that Google Wave is trending.  Can`t watch the video for it... certain flash videos are blocked by my company`s network.
2cefffcad4,listening to `s Without Your Love...hes so tortured in that song...makes me sad
0acf4e4fd9,_pax That sucks.
036fc64d65, dont worry im not!!! i dont get it on my tv
292c670dd9, i already got my tickets to your concert here in the philippines! im so excited!
b0240761ea,likes patricia`s dress
ac8dae7460,oh yeah... happy Mothers day to every mom out there and to my friend`s moms
f1b1afdfaf,"gonna get off to try and catch some Z`s, no more high school after tomorrow! which really sucks  i wish i didn`t have to grow up!"
eb126f5500,has to do two 50 page assignments this weekend  there goes any chance of relaxation!!
90e2fd75f1,*old me`s dead and gone*
